restaurant_id,owner_id,name,description,address,latitude,longitude,phone,opening_hours,price_range,rating_avg,approval_status,is_active,created_at,updated_at
e3e75023-73b8-4302-8bfc-af3764d49de5,1c6d3401-2b57-4602-95bf-d35f4a9c2491,Bar29,Bar29 là quán bar tại Quận 1.,"Hộ Kinh Doanh Hai Chín - Bar 29, 29 Đường Đồng Khởi, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7734568,106.7056775,902241962,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",30000 - 50000,4.7,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
f6988848-e462-4269-b024-ffd9d3f6b3e7,b5aa32a4-deca-4333-8b20-be53427ac295,Yukdaejang,Yukdaejang là nhà hàng tại Quận 7.,"SC03 Đường Nguyễn Đức Cảnh, Phú Mỹ Hưng Residence, Tân Phong, Quận 7, Hồ Chí Minh, 72915",10.7241458,106.7088935,909361983,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",500000 - 1000000,4.8,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
75acd572-005b-4f7a-9693-e1f69f29951f,7246f7ca-aadb-40ea-9217-1b188905d893,Kohi Coffee,Kohi Coffee là quán cà phê tại Quận 7.,"133 Đường Nguyễn Đức Cảnh, Phú Mỹ Hưng Residence, Tân Phong, Quận 7, Hồ Chí Minh, 72915",10.7239838,106.7089278,906381122,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",500000 - 1000000,4.1,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
89f864bd-82a6-4214-8f02-ba5d57f8ebd0,9425b307-7421-423b-a7e0-36c3df48beb9,Văn minh cà phê,Văn minh cà phê là quán cà phê tại Quận 1.,"78 Đường Đồng Khởi, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7751982,106.7040925,907887859,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",200000 - 500000,4.6,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
643e70fe-9f58-4307-a26e-2d2a891892af,2842831f-385f-48e6-a977-8ac9d17bb0fb,Signature by M Village,Signature by M Village là khách sạn tại Quận 1.,"24 Đường Lê Thánh Tôn, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7806029,106.704316,909798900,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",500000 - 1000000,4.1,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
f47c505e-a3a7-4b23-b1fc-87a347c0599b,0567c607-96cb-41fc-833c-a6045650dbfe,D'Nyonya,D'Nyonya là nhà hàng tại Quận 1.,"Đường Đông Du, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7764578,106.7049642,903509448,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",30000 - 50000,3.6,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
758c8de8-1b93-419e-9623-0ae133bf155a,e33c7d89-c903-41f7-bb8b-5f4f618dc2b2,Ravie Cafe Boutique,Ravie Cafe Boutique là quán cà phê tại Quận 7.,"175 Đường Tôn Dật Tiên, Phú Mỹ Hưng Residence, Tân Phong, Quận 7, Hồ Chí Minh, 72915",10.7218907,106.7131977,902311392,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",200000 - 500000,3.6,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
4ead3634-b282-431a-827a-fa81b47ce898,c7505960-932b-4bb3-bdc1-c8e64e168ed1,Mì Danbo Ramen,Mì Danbo Ramen là nhà hàng tại Quận 1.,"8A/9B1 Hẻm Số 8A Thái Văn Lung, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7797429,106.7049066,908861618,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",30000 - 50000,4.1,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
48846bc0-945e-4f38-a8c8-1e54a4b913e4,95a8addf-7941-4a0a-b206-d0b63a8ddc12,Azumaya Hotel Thái Văn Lung1,Azumaya Hotel Thái Văn Lung1 là khách sạn tại Quận 1.,"8A/7D1 Hẻm Số 8A Thái Văn Lung, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7794999,106.7045205,906747027,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",100000 - 200000,4.0,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
d7f3c403-2292-4085-8ece-67de6e56afe3,69843d25-cf90-4b3a-ab1e-d6a8010d3bc3,ICHIBANYA,ICHIBANYA là nhà hàng tại Quận 1.,"8A/A2 Hẻm Số 8A Thái Văn Lung, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7799782,106.704803,904969269,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",200000 - 500000,3.7,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
1d0df601-89ac-4144-a464-355e29d9c47d,aa975113-af9d-455d-921f-01e23d5d0c66,麺屋ふた葉,麺屋ふた葉 là nhà hàng tại Quận 1.,"8A/A5 Hẻm Số 8A Thái Văn Lung, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7798863,106.7049238,905590650,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",100000 - 200000,3.6,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
42658774-4769-4c21-9a05-9c4611c63849,6549b22e-190c-4e41-ad71-9cf727cab564,岐阜屋,岐阜屋 là quán bar tại Quận 1.,"8A/A8 Hẻm Số 8A Thái Văn Lung, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7798073,106.7050147,904386686,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",500000 - 1000000,3.6,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
89f8d77a-e345-40b5-b67b-b974f250a446,48c33a57-03d7-4c3f-a4e3-a73c3e911af2,Miu Bar,Miu Bar là quán bar tại Quận 1.,"A15 Hẻm Số 8A Thái Văn Lung, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7795866,106.705277,907400849,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",200000 - 500000,3.8,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
5f667a4c-25fd-43ca-a376-dd6ecd97abf3,ca82dfca-e564-4a59-ab49-f69b0e59c358,KOME,KOME là nhà hàng tại Quận 1.,"8A/A15Bis Hẻm Số 8A Thái Văn Lung, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7796159,106.7052237,909505419,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",200000 - 500000,3.9,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
772be59b-e013-4e37-94db-0795a4647cb2,248e418d-382e-4907-be01-719b73e269e8,割烹多ま,割烹多ま là nhà hàng tại Quận 1.,"9C1 Hẻm Số 8A Thái Văn Lung, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7794935,106.7052172,904771529,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",200000 - 500000,4.7,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
981a0ce5-1f0c-4d4c-88bd-75aeed1ee1f8,a6629b17-89a7-42f9-8f77-2281e4e97f64,Torasan,Torasan là nhà hàng tại Quận 1.,"Hẻm Số 8A Thái Văn Lung, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7794442,106.7048775,908796214,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",500000 - 1000000,4.2,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
1b15c100-3b97-49c9-b03d-f4a336215ce0,9794816e-6888-462a-9636-becdda14b08f,Bún Chả Hà Nội 26,Bún Chả Hà Nội 26 là nhà hàng tại Quận 1.,"Hẻm Số 8A Thái Văn Lung, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7791805,106.7051631,908798763,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",500000 - 1000000,4.9,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
795befab-1635-4f3b-8417-2394c97dab0e,21432053-5344-40b5-87c2-3e52e65a0562,sorimmara,sorimmara là nhà hàng tại Quận 1.,"10AB Đường Thái Văn Lung, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7797644,106.7041842,906047962,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",50000 - 100000,4.3,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
b78d452b-f440-43d2-938a-3611885b8325,ffdf1884-b5f5-4e81-9b7e-55b0c7b78ab6,IDOL BAR,IDOL BAR là quán bar tại Quận 1.,"15B/62 Hẻm 15B Lê Thánh Tôn, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7799399,106.7055718,903085607,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",200000 - 500000,3.5,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
948ec84d-9286-4843-be36-459095b15d35,23cb6992-2121-4f61-8505-5c7c48e44cdb,BAR SAKU,BAR SAKU là quán bar tại Quận 1.,"15B/58 Hẻm 15B Lê Thánh Tôn, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7799944,106.705489,902472028,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",30000 - 50000,4.8,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
153908d3-918f-41e3-950e-2fbb87fec7a3,402fb51c-9a62-4801-ba84-36f0e40689e2,Sora Screen Golf & Bar,Sora Screen Golf & Bar là quán bar tại Quận 1.,"15B/63 Hẻm 15B Lê Thánh Tôn, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7798547,106.7055244,903659504,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",50000 - 100000,4.5,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
ba0544d5-9ea0-4607-9942-1acf7471ab24,9c815b00-fb2e-445f-b655-3d692beb3226,諭吉ラーメン,諭吉ラーメン là nhà hàng tại Quận 1.,"Hẻm 15B Lê Thánh Tôn, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7798854,106.7056858,904719205,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",100000 - 200000,4.3,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
c26988aa-224d-44fb-a709-93d4f62bf521,62cbf3ea-9812-46d3-9f01-066764dc3d61,ROSES,ROSES là quán bar tại Quận 1.,"Hẻm 15B Lê Thánh Tôn, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7797763,106.7055567,903689680,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",200000 - 500000,4.2,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
1d47480c-f160-4d16-a68c-f37996a5827e,2e9efe1c-137a-438a-8cb3-38a1ec0216e8,Umi Bar,Umi Bar là quán bar tại Quận 1.,"8A/E17 Hẻm 15B Lê Thánh Tôn, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7797575,106.7054426,906858929,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",500000 - 1000000,4.6,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
087cdb8c-1793-4715-85d3-13d7b4e3b018,de575eb3-0ec9-4b17-a5fd-ba79acca57f8,燕ちゃん,燕ちゃん là quán bar tại Quận 1.,"8A/E15 Hẻm 15B Lê Thánh Tôn, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7798328,106.7053568,907139007,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",500000 - 1000000,4.3,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
235ef45e-0d24-4b8d-bb25-ed144d860adb,9ece56c0-19d9-44c3-88fd-91b13272c935,hà Hàng Tori Soba Mutahiro,hà Hàng Tori Soba Mutahiro là nhà hàng tại Quận 1.,"Hẻm Số 8A Thái Văn Lung, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7793342,106.7054839,903640898,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",500000 - 1000000,4.6,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
c8c65908-7aa1-40ea-9662-266a040d5084,b908873b-4130-442c-82ec-08930fe8b700,とり皮みつますホーチミン,とり皮みつますホーチミン là nhà hàng tại Quận 1.,"8A/12C1 Hẻm Số 8A Thái Văn Lung, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7793412,106.7053498,902434358,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",100000 - 200000,4.2,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
77e075ce-bdff-4bff-b445-80043a8e3db5,cb925191-9dae-4ffa-a9a8-8f8235b9b51f,Gamagol,Gamagol là nhà hàng tại Quận 1.,"8A/11D1 Hẻm Số 8A Thái Văn Lung, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.779387,106.7046164,908825685,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",200000 - 500000,4.5,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
f0422d76-dfae-412c-aec9-81fb783cf311,3d7b1555-dc14-495a-a147-d4112c58a40f,Korea Karaoke vitamin,Korea Karaoke vitamin là quán bar tại Quận 1.,"31 Đường Thái Văn Lung, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7793031,106.7044624,905461266,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",30000 - 50000,4.5,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
667f0f44-5621-433b-9c20-2ceb28e94fbc,beca4119-7b24-4455-a643-96cce353b260,Góc Nhật Bản,Góc Nhật Bản là địa điểm du lịch tại Quận 1.,"17/9 Đường Lê Thánh Tôn, Bến Nghé, Quận 1, Hồ Chí Minh, 71006",10.7800735,106.7044599,903018294,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",30000 - 50000,4.4,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
e540f852-bcbb-4ce2-b15c-004bf7ddfce1,c5bb10d5-eabc-4328-8500-a65fb4ddee7f,Sarang,Sarang là quán bar tại Quận 7.,"Đường Phan Khiêm Ích, Phú Mỹ Hưng Residence, Tân Phong, Quận 7, Hồ Chí Minh, 72915",10.7327885,106.7091598,905822072,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",30000 - 50000,4.0,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
97130f2b-1724-4cdf-aabf-8bb846d16386,a86410b8-1bf0-4aeb-be39-b66df4c6e72d,Pallet House,Pallet House là quán bar tại Quận 7.,"8 Đường Số 59 Tân Qui Đông, Tân Phong, Quận 7, Hồ Chí Minh, 72915",10.7363783,106.7072975,908875060,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",500000 - 1000000,4.8,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
c2c16fab-8898-4fb1-a9df-f3c785ef1a74,84a32bab-4983-44f4-977a-a30b87393487,Bia Góc,Bia Góc là quán bar tại Quận 7.,"14K1 Đường Số 40, Tân Phong, Quận 7, Hồ Chí Minh, 72915",10.7368204,106.7078392,908241223,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",30000 - 50000,4.1,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
447bfaa0-533f-46b6-acad-812a1fa9ed0c,d17b613b-518b-46ae-b247-af978600423f,Bia Góc,Bia Góc là nhà hàng tại Quận 7.,"8 Đường Số 54, Tân Phong, Quận 7, Hồ Chí Minh, 72915",10.7366265,106.7088936,908887539,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",50000 - 100000,4.3,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
b6b9fca0-de1a-4eca-8cd9-daeb80ac6953,79c4bfda-d246-49da-ad66-11c8ba38e52f,The Log Restaurant,The Log Restaurant là nhà hàng tại Quận 1.,"8 Đường Nguyễn Bỉnh Khiêm, Đa Kao, Quận 1, Hồ Chí Minh, 71007",10.7900066,106.7023183,909940433,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",100000 - 200000,4.3,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
25801f69-608c-4735-9e0f-42908de032c5,e9f06ec2-1632-42de-8eb7-fc1b3deee352,The Log Restaurant,The Log Restaurant là quán cà phê tại Quận 1.,"8 Đường Nguyễn Bỉnh Khiêm, Đa Kao, Quận 1, Hồ Chí Minh, 71007",10.7898708,106.702575,905897395,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",500000 - 1000000,3.8,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
aeacfbcc-0001-4c6b-a059-efd0813deebe,7fda8847-84e2-472d-814e-65293f3326c2,Bún chả Hà Nội Minh Nga,Bún chả Hà Nội Minh Nga là nhà hàng tại Tân Phú.,"Đường Nguyễn Lương Bằng, Tân Phú, Quận 7, Hồ Chí Minh, 72908",10.7354515,106.7183717,903333537,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",50000 - 100000,4.4,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
8d8a7fa3-399a-424c-b7c4-0f772155e9fc,6d16fc8b-a3c3-4d7f-92ed-b6ee56905e57,Phở Thìn By SOL - Q4,Phở Thìn By SOL - Q4 là nhà hàng tại Quận 4.,"Nhà Thiếu Nhi Quận 4 - Cơ Sở 1, 43 Đường Nguyễn Trường Tộ, Quận 4, Hồ Chí Minh",10.7653742,106.7049428,907704149,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",200000 - 500000,4.5,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
5072e6a8-02e7-44d5-a791-b49cd01b8ba6,f85a1ed8-592e-4f56-8658-b54552d05027,Linh.kitchen,Linh.kitchen là nhà hàng tại Quận 4.,"75 Đường Lê Quốc Hưng, Quận 4, Hồ Chí Minh, 72806",10.7648051,106.7040088,904626662,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",50000 - 100000,4.8,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
b1e914b5-96be-4f39-9f09-c3fb06ba76bc,f260a8ca-84fb-48a6-828b-a857805e10e8,The River Oriental,The River Oriental là nhà hàng tại Thủ Đức.,"Thủ Đức, Hồ Chí Minh, 71109",10.7832461,106.7194822,903790190,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",100000 - 200000,4.1,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
97e79a7c-8a52-4daf-a253-1c915d460486,7c137719-7546-47f6-ade7-6855520da50b,Lau Tu Chon Hong Kong,Lau Tu Chon Hong Kong là nhà hàng tại Quận 7.,"Đường Số 73 Tân Qui Đông, Tân Phong, Quận 7, Hồ Chí Minh, 72915",10.7393725,106.7055365,908024213,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",30000 - 50000,3.7,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
5acbe616-9261-4842-bfda-cd0793c263af,fa8b9aa3-d09b-4f72-9bbc-398e4fc9dfb2,Bún thịt nướng cô Lan,Bún thịt nướng cô Lan là nhà hàng tại Bình Thạnh.,"40 Đường Huỳnh Tịnh Của, Phường 19, Bình Thạnh, Hồ Chí Minh, 72323",10.7915744,106.7099576,905303260,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",200000 - 500000,4.8,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
